Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Fri Jan 07 2005,10:00p,Miami Heat,103,Portland Trail Blazers,92,Box Score,,Box Score,,"18,666",
Fri Jan 07 2005,10:30p,Houston Rockets,104,Los Angeles Lakers,111,Box Score,,Box Score,,"18,997",
Sat Jan 08 2005,1:30p,New York Knicks,79,Cleveland Cavaliers,104,Box Score,,Box Score,,"20,562",
Sat Jan 08 2005,1:30p,Denver Nuggets,90,San Antonio Spurs,99,Box Score,,Box Score,,"18,797",
Sat Jan 08 2005,7:00p,New Jersey Nets,101,Orlando Magic,104,Box Score,,Box Score,,"16,813",
Sat Jan 08 2005,7:00p,Minnesota Timberwolves,114,Washington Wizards,117,Box Score,,Box Score,,"20,173",
Sat Jan 08 2005,8:00p,Sacramento Kings,117,New Orleans Hornets,121,Box Score,,Box Score,OT,"14,635",
Sat Jan 08 2005,8:30p,Boston Celtics,91,Chicago Bulls,102,Box Score,,Box Score,,"18,932",2:04
Sat Jan 08 2005,8:30p,Indiana Pacers,101,Dallas Mavericks,121,Box Score,,Box Score,,"20,385",
Sat Jan 08 2005,8:30p,Utah Jazz,86,Milwaukee Bucks,89,Box Score,,Box Score,,"15,609",
Sat Jan 08 2005,10:30p,Phoenix Suns,108,Los Angeles Clippers,91,Box Score,,Box Score,,"17,664",
Sun Jan 09 2005,1:00p,Golden State Warriors,87,Toronto Raptors,109,Box Score,,Box Score,,"14,372",
Sun Jan 09 2005,7:30p,Portland Trail Blazers,105,New York Knicks,113,Box Score,,Box Score,,"19,108",
Sun Jan 09 2005,8:00p,Indiana Pacers,89,Phoenix Suns,124,Box Score,,Box Score,,"18,422",
Sun Jan 09 2005,8:00p,Miami Heat,98,Seattle SuperSonics,108,Box Score,,Box Score,,"17,072",
Sun Jan 09 2005,9:00p,Houston Rockets,116,Denver Nuggets,98,Box Score,,Box Score,,"18,227",
Mon Jan 10 2005,7:00p,Orlando Magic,101,Boston Celtics,119,Box Score,,Box Score,,"13,731",2:10
Mon Jan 10 2005,7:00p,Portland Trail Blazers,109,Philadelphia 76ers,100,Box Score,,Box Score,,"16,591",
Mon Jan 10 2005,8:00p,Los Angeles Lakers,105,Minnesota Timberwolves,96,Box Score,,Box Score,,"18,642",
Mon Jan 10 2005,8:30p,Golden State Warriors,85,Chicago Bulls,94,Box Score,,Box Score,,"17,032",
Mon Jan 10 2005,9:00p,San Antonio Spurs,96,Utah Jazz,97,Box Score,,Box Score,,"18,325",
Tue Jan 11 2005,7:00p,Charlotte Bobcats,98,Cleveland Cavaliers,100,Box Score,,Box Score,OT,"18,494",
Tue Jan 11 2005,7:30p,Milwaukee Bucks,80,Atlanta Hawks,103,Box Score,,Box Score,,"11,280",
Tue Jan 11 2005,7:30p,Detroit Pistons,89,New Jersey Nets,80,Box Score,,Box Score,,"15,755",
Tue Jan 11 2005,7:30p,New Orleans Hornets,88,New York Knicks,82,Box Score,,Box Score,,"17,619",
Tue Jan 11 2005,8:00p,Indiana Pacers,86,Memphis Grizzlies,85,Box Score,,Box Score,,"16,171",
Tue Jan 11 2005,9:00p,Miami Heat,107,Phoenix Suns,122,Box Score,,Box Score,,"18,422",
Tue Jan 11 2005,10:00p,Denver Nuggets,100,Sacramento Kings,109,Box Score,,Box Score,,"17,317",
Tue Jan 11 2005,10:00p,Los Angeles Clippers,99,Seattle SuperSonics,104,Box Score,,Box Score,,"15,001",
Wed Jan 12 2005,7:00p,Boston Celtics,93,Toronto Raptors,104,Box Score,,Box Score,,"15,108",2:13
Wed Jan 12 2005,7:00p,Portland Trail Blazers,100,Washington Wizards,104,Box Score,,Box Score,,"15,836",
Wed Jan 12 2005,7:30p,New Orleans Hornets,76,Detroit Pistons,90,Box Score,,Box Score,,"22,076",
Wed Jan 12 2005,8:00p,Orlando Magic,87,Minnesota Timberwolves,80,Box Score,,Box Score,,"15,532",
Wed Jan 12 2005,8:30p,Philadelphia 76ers,78,Chicago Bulls,110,Box Score,,Box Score,,"18,095",
Wed Jan 12 2005,8:30p,Milwaukee Bucks,79,San Antonio Spurs,94,Box Score,,Box Score,,"16,754",
Wed Jan 12 2005,9:00p,Houston Rockets,124,Dallas Mavericks,114,Box Score,,Box Score,,"20,365",
Wed Jan 12 2005,9:00p,Los Angeles Lakers,83,Denver Nuggets,95,Box Score,,Box Score,,"18,171",
Wed Jan 12 2005,9:00p,Phoenix Suns,108,Utah Jazz,115,Box Score,,Box Score,,"19,209",
Wed Jan 12 2005,10:30p,Miami Heat,98,Golden State Warriors,91,Box Score,,Box Score,,"18,596",
Wed Jan 12 2005,10:30p,Seattle SuperSonics,92,Los Angeles Clippers,103,Box Score,,Box Score,,"15,802",
Thu Jan 13 2005,8:00p,New Jersey Nets,85,Houston Rockets,94,Box Score,,Box Score,OT,"13,243",
Thu Jan 13 2005,10:00p,Utah Jazz,93,Sacramento Kings,107,Box Score,,Box Score,,"17,317",
Thu Jan 13 2005,10:30p,Cleveland Cavaliers,94,Los Angeles Lakers,98,Box Score,,Box Score,,"18,997",
Fri Jan 14 2005,7:00p,Memphis Grizzlies,109,Charlotte Bobcats,89,Box Score,,Box Score,,"17,447",
Fri Jan 14 2005,7:00p,Phoenix Suns,83,Indiana Pacers,101,Box Score,,Box Score,,"18,345",
Fri Jan 14 2005,7:00p,Toronto Raptors,96,Philadelphia 76ers,106,Box Score,,Box Score,,"18,001",
Fri Jan 14 2005,7:30p,Atlanta Hawks,94,Boston Celtics,106,Box Score,,Box Score,,"18,624",2:18
Fri Jan 14 2005,8:00p,Orlando Magic,94,Detroit Pistons,101,Box Score,,Box Score,,"22,076",
Fri Jan 14 2005,8:00p,Portland Trail Blazers,106,New Orleans Hornets,112,Box Score,,Box Score,,"12,417",
Fri Jan 14 2005,8:00p,Dallas Mavericks,95,San Antonio Spurs,98,Box Score,,Box Score,,"17,897",
Fri Jan 14 2005,8:30p,Washington Wizards,105,Milwaukee Bucks,103,Box Score,,Box Score,,"15,621",
Fri Jan 14 2005,10:30p,Minnesota Timberwolves,93,Denver Nuggets,83,Box Score,,Box Score,,"18,906",
Fri Jan 14 2005,10:30p,Miami Heat,112,Los Angeles Clippers,114,Box Score,,Box Score,2OT,"20,043",
Fri Jan 14 2005,10:30p,Golden State Warriors,84,Seattle SuperSonics,103,Box Score,,Box Score,,"16,519",
Sat Jan 15 2005,3:30p,New York Knicks,84,Chicago Bulls,86,Box Score,,Box Score,,"22,358",
Sat Jan 15 2005,6:00p,Charlotte Bobcats,95,Atlanta Hawks,103,Box Score,,Box Score,,"11,719",
Sat Jan 15 2005,7:00p,Phoenix Suns,103,Washington Wizards,108,Box Score,,Box Score,,"20,173",
Sat Jan 15 2005,7:30p,Philadelphia 76ers,95,Detroit Pistons,99,Box Score,,Box Score,,"22,076",
Sat Jan 15 2005,8:00p,Orlando Magic,85,Indiana Pacers,84,Box Score,,Box Score,,"16,992",
Sat Jan 15 2005,8:00p,Milwaukee Bucks,82,Memphis Grizzlies,101,Box Score,,Box Score,,"17,539",
Sat Jan 15 2005,8:00p,Portland Trail Blazers,84,Minnesota Timberwolves,92,Box Score,,Box Score,,"17,439",
Sat Jan 15 2005,8:30p,New Jersey Nets,93,Dallas Mavericks,98,Box Score,,Box Score,,"20,270",
Sat Jan 15 2005,8:30p,San Antonio Spurs,67,Houston Rockets,73,Box Score,,Box Score,,"18,290",
Sat Jan 15 2005,9:00p,Cleveland Cavaliers,84,Utah Jazz,71,Box Score,,Box Score,,"19,572",
Sat Jan 15 2005,10:00p,Los Angeles Clippers,95,Sacramento Kings,99,Box Score,,Box Score,,"17,317",
Sat Jan 15 2005,10:30p,Los Angeles Lakers,104,Golden State Warriors,102,Box Score,,Box Score,,"19,602",
Sun Jan 16 2005,1:00p,New Orleans Hornets,99,Toronto Raptors,102,Box Score,,Box Score,,"14,422",
Sun Jan 16 2005,9:00p,Cleveland Cavaliers,97,Seattle SuperSonics,105,Box Score,,Box Score,,"17,072",
Mon Jan 17 2005,1:00p,Milwaukee Bucks,99,Charlotte Bobcats,92,Box Score,,Box Score,,"10,523",
Mon Jan 17 2005,1:00p,Chicago Bulls,88,New York Knicks,86,Box Score,,Box Score,,"19,040",
Mon Jan 17 2005,2:00p,New Jersey Nets,85,Atlanta Hawks,84,Box Score,,Box Score,,"17,049",
Mon Jan 17 2005,2:00p,New Orleans Hornets,91,Philadelphia 76ers,95,Box Score,,Box Score,,"17,428",
Mon Jan 17 2005,3:30p,Phoenix Suns,80,Detroit Pistons,94,Box Score,,Box Score,,"22,076",
Mon Jan 17 2005,3:30p,Sacramento Kings,89,Los Angeles Clippers,83,Box Score,,Box Score,,"17,139",
Mon Jan 17 2005,5:00p,Washington Wizards,73,San Antonio Spurs,101,Box Score,,Box Score,,"17,232",
Mon Jan 17 2005,6:00p,Toronto Raptors,100,Minnesota Timberwolves,91,Box Score,,Box Score,,"16,632",
Mon Jan 17 2005,8:00p,Houston Rockets,80,Memphis Grizzlies,99,Box Score,,Box Score,,"18,119",
Mon Jan 17 2005,10:30p,Denver Nuggets,97,Golden State Warriors,107,Box Score,,Box Score,,"15,591",
Mon Jan 17 2005,10:30p,Utah Jazz,102,Los Angeles Lakers,94,Box Score,,Box Score,,"18,111",
Tue Jan 18 2005,7:00p,Detroit Pistons,101,Orlando Magic,103,Box Score,,Box Score,,"14,367",
Tue Jan 18 2005,8:30p,Washington Wizards,120,Dallas Mavericks,137,Box Score,,Box Score,,"19,653",
Tue Jan 18 2005,8:30p,Indiana Pacers,87,Houston Rockets,74,Box Score,,Box Score,,"13,925",
Tue Jan 18 2005,10:00p,Portland Trail Blazers,107,Sacramento Kings,113,Box Score,,Box Score,OT,"17,317",
Tue Jan 18 2005,10:00p,Denver Nuggets,116,Seattle SuperSonics,110,Box Score,,Box Score,OT,"15,555",
Wed Jan 19 2005,7:00p,Chicago Bulls,83,Boston Celtics,92,Box Score,,Box Score,,"13,109",2:17
Wed Jan 19 2005,7:00p,Philadelphia 76ers,107,Charlotte Bobcats,105,Box Score,,Box Score,,"12,336",
Wed Jan 19 2005,7:00p,New York Knicks,81,Toronto Raptors,98,Box Score,,Box Score,,"16,613",
Wed Jan 19 2005,7:30p,Atlanta Hawks,92,Miami Heat,111,Box Score,,Box Score,,"19,600",
Wed Jan 19 2005,7:30p,Milwaukee Bucks,90,New Jersey Nets,96,Box Score,,Box Score,,"10,439",
Wed Jan 19 2005,8:00p,Indiana Pacers,87,New Orleans Hornets,90,Box Score,,Box Score,,"12,190",
Wed Jan 19 2005,8:30p,Los Angeles Clippers,79,San Antonio Spurs,80,Box Score,,Box Score,,"17,603",
Wed Jan 19 2005,9:00p,Memphis Grizzlies,88,Phoenix Suns,79,Box Score,,Box Score,,"18,422",
Wed Jan 19 2005,10:00p,Cleveland Cavaliers,107,Portland Trail Blazers,101,Box Score,,Box Score,,"16,398",
Wed Jan 19 2005,10:30p,Minnesota Timberwolves,90,Los Angeles Lakers,93,Box Score,,Box Score,,"18,417",
Thu Jan 20 2005,8:00p,Houston Rockets,108,Orlando Magic,99,Box Score,,Box Score,,"17,283",
Thu Jan 20 2005,8:30p,Los Angeles Clippers,77,Dallas Mavericks,99,Box Score,,Box Score,,"19,576",
Thu Jan 20 2005,10:30p,Cleveland Cavaliers,96,Sacramento Kings,123,Box Score,,Box Score,,"17,317",
Fri Jan 21 2005,7:00p,Dallas Mavericks,105,Charlotte Bobcats,99,Box Score,,Box Score,,"17,186",
Fri Jan 21 2005,7:00p,Toronto Raptors,109,Washington Wizards,118,Box Score,,Box Score,,"15,424",
Fri Jan 21 2005,7:30p,Boston Celtics,98,New Jersey Nets,104,Box Score,,Box Score,,"15,461",2:27
Fri Jan 21 2005,7:30p,Houston Rockets,92,New York Knicks,91,Box Score,,Box Score,,"19,763",
Fri Jan 21 2005,8:00p,Indiana Pacers,106,Miami Heat,100,Box Score,,Box Score,OT,"20,131",
Fri Jan 21 2005,8:30p,Atlanta Hawks,85,Chicago Bulls,95,Box Score,,Box Score,,"18,815",
Fri Jan 21 2005,8:30p,Detroit Pistons,86,Milwaukee Bucks,89,Box Score,,Box Score,,"16,145",
Fri Jan 21 2005,10:30p,Memphis Grizzlies,82,Denver Nuggets,92,Box Score,,Box Score,,"18,056",
Fri Jan 21 2005,10:30p,Golden State Warriors,101,Los Angeles Lakers,105,Box Score,,Box Score,,"18,997",
Fri Jan 21 2005,10:30p,San Antonio Spurs,128,Phoenix Suns,123,Box Score,,Box Score,OT,"18,422",
Fri Jan 21 2005,10:30p,Minnesota Timberwolves,112,Seattle SuperSonics,107,Box Score,,Box Score,,"17,072",
Sat Jan 22 2005,7:00p,Boston Celtics,96,Atlanta Hawks,100,Box Score,,Box Score,,"16,382",2:11
Sat Jan 22 2005,7:00p,Philadelphia 76ers,111,Orlando Magic,115,Box Score,,Box Score,,"17,283",
Sat Jan 22 2005,7:30p,Chicago Bulls,100,Detroit Pistons,89,Box Score,,Box Score,,"22,076",
Sat Jan 22 2005,8:00p,Washington Wizards,95,Indiana Pacers,93,Box Score,,Box Score,,"16,005",
Sat Jan 22 2005,8:00p,Los Angeles Clippers,85,New Orleans Hornets,88,Box Score,,Box Score,,"14,123",
Sat Jan 22 2005,9:00p,Memphis Grizzlies,110,Utah Jazz,94,Box Score,,Box Score,,"19,707",
Sat Jan 22 2005,10:00p,Minnesota Timberwolves,92,Portland Trail Blazers,83,Box Score,,Box Score,,"18,432",
Sat Jan 22 2005,10:30p,Cleveland Cavaliers,105,Golden State Warriors,87,Box Score,,Box Score,,"19,624",
Sun Jan 23 2005,1:00p,Denver Nuggets,93,Dallas Mavericks,95,Box Score,,Box Score,,"19,744",
Sun Jan 23 2005,1:00p,Charlotte Bobcats,92,Toronto Raptors,103,Box Score,,Box Score,,"14,196",
Sun Jan 23 2005,3:00p,Milwaukee Bucks,101,New York Knicks,96,Box Score,,Box Score,,"19,563",
Sun Jan 23 2005,6:00p,New Orleans Hornets,68,Miami Heat,97,Box Score,,Box Score,,"19,600",
Sun Jan 23 2005,8:00p,New Jersey Nets,105,Phoenix Suns,113,Box Score,,Box Score,,"18,139",
Sun Jan 23 2005,9:00p,San Antonio Spurs,103,Sacramento Kings,73,Box Score,,Box Score,,"17,317",
Sun Jan 23 2005,9:00p,Utah Jazz,105,Seattle SuperSonics,122,Box Score,,Box Score,,"16,823",
Mon Jan 24 2005,7:00p,Washington Wizards,106,Cleveland Cavaliers,97,Box Score,,Box Score,,"17,002",
Mon Jan 24 2005,7:00p,Miami Heat,98,Philadelphia 76ers,106,Box Score,,Box Score,,"19,172",
Mon Jan 24 2005,7:30p,Chicago Bulls,107,Atlanta Hawks,82,Box Score,,Box Score,,"11,659",
Mon Jan 24 2005,8:00p,Detroit Pistons,83,Minnesota Timberwolves,86,Box Score,,Box Score,,"17,439",
Mon Jan 24 2005,8:30p,Orlando Magic,78,Houston Rockets,89,Box Score,,Box Score,,"18,282",
Mon Jan 24 2005,10:00p,San Antonio Spurs,99,Portland Trail Blazers,107,Box Score,,Box Score,,"15,575",
Mon Jan 24 2005,10:30p,Dallas Mavericks,87,Los Angeles Clippers,97,Box Score,,Box Score,,"16,642",
Tue Jan 25 2005,7:00p,Boston Celtics,97,Charlotte Bobcats,92,Box Score,,Box Score,,"11,129",2:14
Tue Jan 25 2005,7:30p,Phoenix Suns,133,New York Knicks,118,Box Score,,Box Score,,"18,680",
Tue Jan 25 2005,8:00p,Orlando Magic,83,Memphis Grizzlies,95,Box Score,,Box Score,,"16,173",
Tue Jan 25 2005,8:30p,Denver Nuggets,107,Chicago Bulls,111,Box Score,,Box Score,,"18,911",
Tue Jan 25 2005,10:00p,New Jersey Nets,93,Sacramento Kings,113,Box Score,,Box Score,,"17,317",
Tue Jan 25 2005,10:30p,Seattle SuperSonics,104,Los Angeles Lakers,93,Box Score,,Box Score,,"18,997",
Wed Jan 26 2005,7:00p,Indiana Pacers,86,Boston Celtics,100,Box Score,,Box Score,,"13,285",2:25
Wed Jan 26 2005,7:00p,Memphis Grizzlies,111,Cleveland Cavaliers,114,Box Score,,Box Score,,"17,057",
Wed Jan 26 2005,7:00p,Miami Heat,111,Toronto Raptors,96,Box Score,,Box Score,,"19,800",
Wed Jan 26 2005,7:00p,Philadelphia 76ers,107,Washington Wizards,117,Box Score,,Box Score,,"17,050",
Wed Jan 26 2005,7:30p,Denver Nuggets,70,Detroit Pistons,87,Box Score,,Box Score,,"22,076",
Wed Jan 26 2005,8:00p,Phoenix Suns,121,Milwaukee Bucks,115,Box Score,,Box Score,,"13,847",
Wed Jan 26 2005,8:00p,Atlanta Hawks,87,Minnesota Timberwolves,104,Box Score,,Box Score,,"15,423",
Wed Jan 26 2005,8:00p,Houston Rockets,82,New Orleans Hornets,77,Box Score,,Box Score,,"15,249",
Wed Jan 26 2005,9:00p,Seattle SuperSonics,100,Utah Jazz,109,Box Score,,Box Score,,"18,821",
Wed Jan 26 2005,10:00p,Dallas Mavericks,95,Portland Trail Blazers,88,Box Score,,Box Score,,"16,402",
Wed Jan 26 2005,10:30p,New Jersey Nets,113,Golden State Warriors,99,Box Score,,Box Score,,"14,589",
Wed Jan 26 2005,10:30p,Los Angeles Lakers,89,Los Angeles Clippers,105,Box Score,,Box Score,,"20,127",
Thu Jan 27 2005,7:00p,Detroit Pistons,88,Indiana Pacers,76,Box Score,,Box Score,,"18,345",
Thu Jan 27 2005,8:30p,Charlotte Bobcats,93,Chicago Bulls,101,Box Score,,Box Score,,"19,439",
Thu Jan 27 2005,9:30p,Sacramento Kings,80,San Antonio Spurs,90,Box Score,,Box Score,,"18,797",
Fri Jan 28 2005,7:00p,Toronto Raptors,94,Charlotte Bobcats,101,Box Score,,Box Score,,"15,986",
Fri Jan 28 2005,7:00p,Cleveland Cavaliers,96,New York Knicks,99,Box Score,,Box Score,,"19,763",
Fri Jan 28 2005,7:00p,Washington Wizards,101,Orlando Magic,108,Box Score,,Box Score,,"13,824",
Fri Jan 28 2005,7:30p,Miami Heat,106,Atlanta Hawks,96,Box Score,,Box Score,,"18,886",
Fri Jan 28 2005,7:30p,Phoenix Suns,128,Boston Celtics,119,Box Score,,Box Score,,"17,109",2:06
Fri Jan 28 2005,8:00p,Utah Jazz,91,Minnesota Timberwolves,93,Box Score,,Box Score,,"19,553",
Fri Jan 28 2005,8:00p,Philadelphia 76ers,95,New Orleans Hornets,99,Box Score,,Box Score,OT,"15,322",
Fri Jan 28 2005,8:30p,Denver Nuggets,106,Milwaukee Bucks,100,Box Score,,Box Score,,"16,219",
Fri Jan 28 2005,9:30p,Sacramento Kings,117,Houston Rockets,111,Box Score,,Box Score,OT,"18,191",
Fri Jan 28 2005,10:00p,Los Angeles Clippers,86,Portland Trail Blazers,90,Box Score,,Box Score,,"16,063",
Fri Jan 28 2005,10:30p,Seattle SuperSonics,88,Golden State Warriors,85,Box Score,,Box Score,,"14,535",
Fri Jan 28 2005,10:30p,New Jersey Nets,109,Los Angeles Lakers,103,Box Score,,Box Score,,"18,997",
Sat Jan 29 2005,7:00p,Orlando Magic,103,Washington Wizards,97,Box Score,,Box Score,,"20,173",
Sat Jan 29 2005,7:30p,New York Knicks,61,Detroit Pistons,91,Box Score,,Box Score,,"22,076",
Sat Jan 29 2005,8:00p,Denver Nuggets,95,Indiana Pacers,88,Box Score,,Box Score,,"18,345",
Sat Jan 29 2005,8:00p,Atlanta Hawks,83,Memphis Grizzlies,84,Box Score,,Box Score,,"18,119",
Sat Jan 29 2005,8:30p,Boston Celtics,101,Chicago Bulls,97,Box Score,,Box Score,,"22,869",2:30
Sat Jan 29 2005,8:30p,Philadelphia 76ers,93,Dallas Mavericks,89,Box Score,,Box Score,,"20,432",
Sat Jan 29 2005,8:30p,New Orleans Hornets,83,San Antonio Spurs,93,Box Score,,Box Score,,"18,797",
Sat Jan 29 2005,9:00p,New Jersey Nets,99,Utah Jazz,82,Box Score,,Box Score,,"19,911",
Sat Jan 29 2005,10:30p,Golden State Warriors,85,Los Angeles Clippers,96,Box Score,,Box Score,,"17,160",
Sun Jan 30 2005,1:00p,Houston Rockets,95,Miami Heat,104,Box Score,,Box Score,,"20,178",
Sun Jan 30 2005,3:30p,Sacramento Kings,94,Minnesota Timberwolves,84,Box Score,,Box Score,,"18,722",
Sun Jan 30 2005,4:30p,Phoenix Suns,123,Toronto Raptors,105,Box Score,,Box Score,,"19,800",
Sun Jan 30 2005,6:30p,Milwaukee Bucks,87,Cleveland Cavaliers,104,Box Score,,Box Score,,"18,094",
Sun Jan 30 2005,9:30p,Charlotte Bobcats,90,Los Angeles Lakers,101,Box Score,,Box Score,,"18,532",
Mon Jan 31 2005,7:00p,Houston Rockets,97,Boston Celtics,94,Box Score,,Box Score,,"14,063",2:18
Mon Jan 31 2005,7:00p,Indiana Pacers,88,Philadelphia 76ers,89,Box Score,,Box Score,,"16,312",
Mon Jan 31 2005,7:30p,Orlando Magic,79,Atlanta Hawks,80,Box Score,,Box Score,,"18,714",
Mon Jan 31 2005,8:00p,Memphis Grizzlies,98,New Orleans Hornets,91,Box Score,,Box Score,,"11,610",
Mon Jan 31 2005,10:00p,San Antonio Spurs,103,Seattle SuperSonics,84,Box Score,,Box Score,,"17,072",
Mon Jan 31 2005,10:30p,New York Knicks,89,Los Angeles Clippers,96,Box Score,,Box Score,,"16,851",
Tue Feb 01 2005,7:00p,Cleveland Cavaliers,102,Orlando Magic,105,Box Score,,Box Score,,"15,092",
Tue Feb 01 2005,7:00p,Detroit Pistons,105,Washington Wizards,96,Box Score,,Box Score,,"16,843",
Tue Feb 01 2005,7:30p,Chicago Bulls,97,New Jersey Nets,107,Box Score,,Box Score,,"14,546",
Tue Feb 01 2005,8:00p,Phoenix Suns,97,Memphis Grizzlies,108,Box Score,,Box Score,,"16,637",
Tue Feb 01 2005,8:00p,Minnesota Timberwolves,86,Milwaukee Bucks,91,Box Score,,Box Score,,"15,947",
Tue Feb 01 2005,8:30p,Miami Heat,104,Dallas Mavericks,109,Box Score,,Box Score,,"20,465",
Tue Feb 01 2005,9:00p,New York Knicks,76,Denver Nuggets,96,Box Score,,Box Score,,"15,821",
Tue Feb 01 2005,9:00p,Charlotte Bobcats,109,Utah Jazz,105,Box Score,,Box Score,,"17,854",
Tue Feb 01 2005,10:00p,Seattle SuperSonics,106,Sacramento Kings,101,Box Score,,Box Score,,"17,317",
Tue Feb 01 2005,10:30p,Portland Trail Blazers,79,Los Angeles Lakers,92,Box Score,,Box Score,,"18,116",
Wed Feb 02 2005,7:00p,New Jersey Nets,89,Boston Celtics,110,Box Score,,Box Score,,"16,317",2:09
Wed Feb 02 2005,7:00p,Toronto Raptors,98,Indiana Pacers,97,Box Score,,Box Score,,"14,783",
Wed Feb 02 2005,7:00p,Houston Rockets,118,Philadelphia 76ers,95,Box Score,,Box Score,,"18,440",
Wed Feb 02 2005,7:30p,Atlanta Hawks,84,Detroit Pistons,99,Box Score,,Box Score,,"22,076",
Wed Feb 02 2005,8:00p,Phoenix Suns,108,Minnesota Timberwolves,79,Box Score,,Box Score,,"17,179",
Wed Feb 02 2005,8:00p,Dallas Mavericks,90,New Orleans Hornets,82,Box Score,,Box Score,,"11,094",
Wed Feb 02 2005,10:00p,Denver Nuggets,94,Portland Trail Blazers,97,Box Score,,Box Score,,"14,256",
Wed Feb 02 2005,10:30p,Sacramento Kings,111,Golden State Warriors,107,Box Score,,Box Score,OT,"17,347",
Thu Feb 03 2005,8:00p,Los Angeles Clippers,106,Memphis Grizzlies,103,Box Score,,Box Score,,"14,697",
Thu Feb 03 2005,8:00p,Cleveland Cavaliers,88,Miami Heat,100,Box Score,,Box Score,,"19,968",
Thu Feb 03 2005,10:30p,San Antonio Spurs,103,Los Angeles Lakers,91,Box Score,,Box Score,,"18,997",
Fri Feb 04 2005,7:00p,Dallas Mavericks,94,Indiana Pacers,95,Box Score,,Box Score,,"16,739",
Fri Feb 04 2005,7:00p,Atlanta Hawks,85,Philadelphia 76ers,103,Box Score,,Box Score,,"18,609",
Fri Feb 04 2005,7:00p,Washington Wizards,100,Toronto Raptors,103,Box Score,,Box Score,,"15,546",
Fri Feb 04 2005,7:30p,Orlando Magic,100,Boston Celtics,112,Box Score,,Box Score,,"16,528",2:14
Fri Feb 04 2005,8:30p,Los Angeles Clippers,90,Milwaukee Bucks,92,Box Score,,Box Score,,"13,814",
Fri Feb 04 2005,9:30p,Houston Rockets,119,Minnesota Timberwolves,113,Box Score,,Box Score,OT,"19,444",
Fri Feb 04 2005,10:00p,Charlotte Bobcats,89,Portland Trail Blazers,101,Box Score,,Box Score,,"14,362",
Fri Feb 04 2005,10:00p,New York Knicks,115,Sacramento Kings,116,Box Score,,Box Score,,"17,317",
Fri Feb 04 2005,10:30p,New Orleans Hornets,82,Golden State Warriors,90,Box Score,,Box Score,,"13,589",
Sat Feb 05 2005,1:00p,Detroit Pistons,85,New Jersey Nets,107,Box Score,,Box Score,,"17,469",
Sat Feb 05 2005,7:00p,Indiana Pacers,84,Atlanta Hawks,79,Box Score,,Box Score,,"16,873",
Sat Feb 05 2005,7:00p,Milwaukee Bucks,94,Washington Wizards,112,Box Score,,Box Score,,"20,173",
Sat Feb 05 2005,7:30p,Orlando Magic,92,Cleveland Cavaliers,101,Box Score,,Box Score,,"20,562",
Sat Feb 05 2005,7:30p,Chicago Bulls,97,Miami Heat,108,Box Score,,Box Score,,"20,061",
Sat Feb 05 2005,9:00p,Golden State Warriors,91,Denver Nuggets,107,Box Score,,Box Score,,"19,099",
Sat Feb 05 2005,9:00p,New York Knicks,106,Phoenix Suns,114,Box Score,,Box Score,,"18,422",
Sat Feb 05 2005,9:00p,New Orleans Hornets,92,Utah Jazz,108,Box Score,,Box Score,,"19,575",
Sat Feb 05 2005,10:00p,Sacramento Kings,108,Portland Trail Blazers,114,Box Score,,Box Score,,"19,002",
Sat Feb 05 2005,10:00p,Charlotte Bobcats,99,Seattle SuperSonics,113,Box Score,,Box Score,,"16,901",
Sun Feb 06 2005,1:00p,Boston Celtics,103,Minnesota Timberwolves,100,Box Score,,Box Score,,"16,174",2:18
Sun Feb 06 2005,1:00p,Los Angeles Clippers,104,Philadelphia 76ers,106,Box Score,,Box Score,,"15,056",
Sun Feb 06 2005,1:00p,Dallas Mavericks,122,Toronto Raptors,113,Box Score,,Box Score,,"17,896",
Sun Feb 06 2005,3:30p,Los Angeles Lakers,102,Houston Rockets,103,Box Score,,Box Score,,"18,201",
Mon Feb 07 2005,7:00p,Indiana Pacers,104,Washington Wizards,108,Box Score,,Box Score,,"14,804",
Mon Feb 07 2005,7:30p,Los Angeles Lakers,108,Atlanta Hawks,114,Box Score,,Box Score,,"15,633",
Mon Feb 07 2005,7:30p,Golden State Warriors,96,Miami Heat,105,Box Score,,Box Score,,"19,078",
Mon Feb 07 2005,7:30p,Philadelphia 76ers,97,New Jersey Nets,107,Box Score,,Box Score,OT,"13,461",
Mon Feb 07 2005,9:00p,New York Knicks,102,Utah Jazz,99,Box Score,,Box Score,OT,"18,584",
Tue Feb 08 2005,7:00p,San Antonio Spurs,104,Charlotte Bobcats,85,Box Score,,Box Score,,"12,985",
Tue Feb 08 2005,7:00p,Toronto Raptors,91,Cleveland Cavaliers,104,Box Score,,Box Score,,"17,036",
Tue Feb 08 2005,7:00p,Golden State Warriors,113,Orlando Magic,109,Box Score,,Box Score,,"12,121",
Tue Feb 08 2005,8:00p,Minnesota Timberwolves,96,Memphis Grizzlies,108,Box Score,,Box Score,,"16,169",
Tue Feb 08 2005,8:00p,Boston Celtics,97,Milwaukee Bucks,121,Box Score,,Box Score,,"13,764",2:14
Tue Feb 08 2005,8:30p,Chicago Bulls,107,Dallas Mavericks,100,Box Score,,Box Score,,"20,224",
